scenario,goal,dimension,rgn_id,score,year,rgn_name
eez2016,FIS,future,218,40.61,2016,Canada
eez2016,FIS,pressures,163,26.1,2016,United States
eez2016,FIS,pressures,218,19.45,2016,Canada
eez2016,FIS,resilience,163,72.1,2016,United States
eez2016,FIS,resilience,218,78.03,2016,Canada
eez2016,FIS,score,0,53.67,2016,Global
eez2016,FIS,score,163,55.12,2016,United States
eez2016,FIS,score,218,36.45,2016,Canada
eez2016,FIS,status,0,50.72,2016,Global
eez2016,FIS,status,163,52.6,2016,United States
eez2016,FIS,status,218,32.3,2016,Canada
eez2016,FIS,trend,163,-0.08,2016,United States
eez2016,FIS,trend,218,0.1,2016,Canada
eez2016,FP,future,0,56.38,2016,Global
eez2016,FP,future,163,56.05,2016,United States
eez2016,FP,future,218,44.31,2016,Canada
eez2016,FP,pressures,163,NA,2016,United States
eez2016,FP,pressures,218,NA,2016,Canada
eez2016,FP,resilience,163,NA,2016,United States
eez2016,FP,resilience,218,NA,2016,Canada
eez2016,FP,score,0,53.52,2016,Global
eez2016,FP,score,163,53.6,2016,United States
eez2016,FP,score,218,40.04,2016,Canada
eez2016,FP,status,0,50.67,2016,Global
eez2016,FP,status,163,51.15,2016,United States
eez2016,FP,status,218,35.77,2016,Canada
eez2016,FP,trend,163,-0.08,2016,United States
eez2016,FP,trend,218,0.08,2016,Canada
eez2016,HAB,future,0,93.13,2016,Global
eez2016,HAB,future,163,77.74,2016,United States
eez2016,HAB,future,218,100,2016,Canada
eez2016,HAB,pressures,163,26.32,2016,United States
eez2016,HAB,pressures,218,16.69,2016,Canada
eez2016,HAB,resilience,163,72.96,2016,United States
eez2016,HAB,resilience,218,84.2,2016,Canada
eez2016,HAB,score,0,90.67,2016,Global
eez2016,HAB,score,163,76.52,2016,United States
eez2016,HAB,score,218,93.21,2016,Canada
eez2016,HAB,status,0,88.21,2016,Global
eez2016,HAB,status,163,75.3,2016,United States
eez2016,HAB,status,218,86.42,2016,Canada
eez2016,HAB,trend,163,-0.18,2016,United States
eez2016,HAB,trend,218,0.03,2016,Canada
eez2016,ICO,future,0,70.9,2016,Global
eez2016,ICO,future,163,73.94,2016,United States
eez2016,ICO,future,218,75.02,2016,Canada
eez2016,ICO,pressures,163,30.31,2016,United States
eez2016,ICO,pressures,218,15.59,2016,Canada
eez2016,ICO,resilience,163,71.86,2016,United States
eez2016,ICO,resilience,218,79.96,2016,Canada
eez2016,ICO,score,0,66.52,2016,Global
eez2016,ICO,score,163,69.11,2016,United States
eez2016,ICO,score,218,67.95,2016,Canada
eez2016,ICO,status,0,62.13,2016,Global
eez2016,ICO,status,163,64.28,2016,United States
eez2016,ICO,status,218,60.88,2016,Canada
eez2016,ICO,trend,163,0.02,2016,United States
eez2016,ICO,trend,218,0.03,2016,Canada
eez2016,Index,future,0,72.46,2016,Global
eez2016,Index,future,163,69.38,2016,United States
eez2016,Index,future,218,77.87,2016,Canada
eez2016,Index,score,0,70.73,2016,Global
eez2016,Index,score,163,70.06,2016,United States
eez2016,Index,score,218,74.11,2016,Canada
eez2016,LE,future,0,82.21,2016,Global
eez2016,LE,future,163,71.09,2016,United States
eez2016,LE,future,218,94.34,2016,Canada
eez2016,LE,pressures,163,NA,2016,United States
eez2016,LE,pressures,218,NA,2016,Canada
eez2016,LE,resilience,163,NA,2016,United States
eez2016,LE,resilience,218,NA,2016,Canada
eez2016,LE,score,0,82.34,2016,Global
eez2016,LE,score,163,77.69,2016,United States
eez2016,LE,score,218,90.54,2016,Canada
eez2016,LE,status,0,82.46,2016,Global
eez2016,LE,status,163,84.29,2016,United States
eez2016,LE,status,218,86.74,2016,Canada
eez2016,LE,trend,163,-0.34,2016,United States
eez2016,LE,trend,218,0.03,2016,Canada
eez2016,LIV,future,0,76.47,2016,Global
eez2016,LIV,future,163,42.19,2016,United States
eez2016,LIV,future,218,88.68,2016,Canada
eez2016,LIV,pressures,163,24.42,2016,United States
eez2016,LIV,pressures,218,13.9,2016,Canada
eez2016,LIV,resilience,163,59.57,2016,United States
eez2016,LIV,resilience,218,70.14,2016,Canada
eez2016,LIV,score,0,76.88,2016,Global
eez2016,LIV,score,163,55.48,2016,United States
eez2016,LIV,score,218,81.08,2016,Canada
eez2016,LIV,status,0,77.28,2016,Global
eez2016,LIV,status,163,68.77,2016,United States
eez2016,LIV,status,218,73.48,2016,Canada
eez2016,LIV,trend,163,-0.75,2016,United States
eez2016,LIV,trend,218,0.03,2016,Canada
eez2016,LSP,future,0,60.33,2016,Global
eez2016,LSP,future,163,76.37,2016,United States
eez2016,LSP,future,218,27.7,2016,Canada
eez2016,LSP,pressures,163,35.91,2016,United States
eez2016,LSP,pressures,218,16.22,2016,Canada
eez2016,LSP,resilience,163,48.86,2016,United States
eez2016,LSP,resilience,218,77.22,2016,Canada
eez2016,LSP,score,0,58.37,2016,Global
eez2016,LSP,score,163,74.7,2016,United States
eez2016,LSP,score,218,25.27,2016,Canada
eez2016,LSP,status,0,56.41,2016,Global
eez2016,LSP,status,163,73.02,2016,United States
eez2016,LSP,status,218,22.84,2016,Canada
eez2016,LSP,trend,163,0,2016,United States
eez2016,LSP,trend,218,0.02,2016,Canada
eez2016,MAR,future,0,32.96,2016,Global
eez2016,MAR,future,163,10.42,2016,United States
eez2016,MAR,future,218,76.85,2016,Canada
eez2016,MAR,pressures,163,21.23,2016,United States
eez2016,MAR,pressures,218,10.47,2016,Canada
eez2016,MAR,resilience,163,53.87,2016,United States
eez2016,MAR,resilience,218,74.11,2016,Canada
eez2016,MAR,score,0,31.92,2016,Global
eez2016,MAR,score,163,10,2016,United States
eez2016,MAR,score,218,71.55,2016,Canada
eez2016,MAR,status,0,30.88,2016,Global
eez2016,MAR,status,163,9.59,2016,United States
eez2016,MAR,status,218,66.26,2016,Canada
eez2016,MAR,trend,163,-0.03,2016,United States
eez2016,MAR,trend,218,-0.08,2016,Canada
eez2016,NP,future,0,49.92,2016,Global
eez2016,NP,future,163,41.09,2016,United States
eez2016,NP,future,218,80.86,2016,Canada
eez2016,NP,pressures,163,17.5,2016,United States
eez2016,NP,pressures,218,11.21,2016,Canada
eez2016,NP,resilience,163,72.14,2016,United States
eez2016,NP,resilience,218,80.47,2016,Canada
eez2016,NP,score,0,48.15,2016,Global
eez2016,NP,score,163,43.87,2016,United States
eez2016,NP,score,218,75.88,2016,Canada
eez2016,NP,status,0,46.38,2016,Global
eez2016,NP,status,163,46.64,2016,United States
eez2016,NP,status,218,70.9,2016,Canada
eez2016,NP,trend,163,-0.45,2016,United States
eez2016,NP,trend,218,-0.13,2016,Canada
eez2016,SP,future,0,65.61,2016,Global
eez2016,SP,future,163,75.16,2016,United States
eez2016,SP,future,218,51.36,2016,Canada
eez2016,SP,pressures,163,NA,2016,United States
eez2016,SP,pressures,218,NA,2016,Canada
eez2016,SP,resilience,163,NA,2016,United States
eez2016,SP,resilience,218,NA,2016,Canada
eez2016,SP,score,0,62.44,2016,Global
eez2016,SP,score,163,71.9,2016,United States
eez2016,SP,score,218,46.61,2016,Canada
eez2016,SP,status,0,59.27,2016,Global
eez2016,SP,status,163,68.65,2016,United States
eez2016,SP,status,218,41.86,2016,Canada
eez2016,SP,trend,163,0.01,2016,United States
eez2016,SP,trend,218,0.02,2016,Canada
eez2016,SPP,future,0,90.99,2016,Global
eez2016,SPP,future,163,94.7,2016,United States
eez2016,SPP,future,218,100,2016,Canada
eez2016,SPP,pressures,163,28.93,2016,United States
eez2016,SPP,pressures,218,19.26,2016,Canada
eez2016,SPP,resilience,163,55.89,2016,United States
eez2016,SPP,resilience,218,73.77,2016,Canada
eez2016,SPP,score,0,91.88,2016,Global
eez2016,SPP,score,163,94.22,2016,United States
eez2016,SPP,score,218,95.46,2016,Canada
eez2016,SPP,status,0,92.78,2016,Global
eez2016,SPP,status,163,93.73,2016,United States
eez2016,SPP,status,218,90.92,2016,Canada
eez2016,SPP,trend,163,-0.12,2016,United States
eez2016,SPP,trend,218,-0.11,2016,Canada
eez2016,TR,future,0,50.33,2016,Global
eez2016,TR,future,163,46.19,2016,United States
eez2016,TR,future,218,51.19,2016,Canada
eez2016,TR,pressures,163,39.33,2016,United States
eez2016,TR,pressures,218,19.52,2016,Canada
eez2016,TR,resilience,163,39.77,2016,United States
eez2016,TR,resilience,218,68.13,2016,Canada
eez2016,TR,score,0,49.17,2016,Global
eez2016,TR,score,163,47.12,2016,United States
eez2016,TR,score,218,48.97,2016,Canada
eez2016,TR,status,0,48.01,2016,Global
eez2016,TR,status,163,48.04,2016,United States
eez2016,TR,status,218,46.75,2016,Canada
eez2016,TR,trend,163,-0.06,2016,United States
eez2016,TR,trend,218,-0.1,2016,Canada
